Series Name,Series Code,Country Name,Country Code,1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cameroon,CMR,0.121143190792001,0.125487500105575,0.127383274475322,0.134591330521339,0.156010008785334,0.14257673719268,0.198516271191598,0.246541225284703,0.218733888569657,0.452983538879853,0.601091068438162,0.692051634940638,0.696833202664751,0.620822167526608,0.643039097367182,0.191895708519472,0.171884260498307,0.198656087325612,0.668197762957517,0.0578995674735197,0.00845911553815846,0.222669164580116,0.228330725298097,0.218119000068324,0.23943374067683,0.25932606785303,0.224195366444539,0.217921458691824,0.203822084259272,0.221240438843892,0.21478625970013,0.208933069773919,0.225901761605727,0.229249619423057,0.20843909885352,0.21188652738191,0.311484738991116,0.287986297586007,0.339833528373714,0.333326909602025,0.301338806110362,0.28041919518241,0.227388469367945,0.299738143145063,0.340283662787024,0.346522620760153
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Canada,CAN,16.055332175092,17.1540659225618,16.9671352779285,17.0980056137397,17.160208915981,17.0286240723165,17.2028352375087,17.3556294623886,18.2661011628018,18.0796205544805,17.3249352787872,16.5151888315066,16.1113255456981,16.6202525140242,16.3329904563543,15.5191125933601,16.3101946446729,17.0221743658598,16.9841929661715,15.7155413764505,15.22180457403,15.5431478837178,15.533711101824,15.7530718521849,15.9590771526519,16.1910294952911,16.5617340068939,16.7975727083376,16.9528853483369,17.4146389543283,17.0184280586038,16.5603922107467,17.4788413156505,17.3245549911234,17.4119009657468,17.5613359223711,17.3871572051771,16.8974566156381,15.8254295896431,15.5055133983822,15.2237939542672,14.9138220064387,14.7988828990854,15.2554723274977,15.3889503062328,15.0900564718629
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cayman Islands,CYM,4.59331941544885,5.42830356261719,5.44166202930811,4.7867896614742,4.49240444299249,5.06763915547025,5.02945210423735,6.2436150650412,5.92215762273902,9.95238095238095,9.13487544483986,9.25213601697345,9.36549886180667,9.8205677557579,9.79524323213644,9.87200195790504,10.0423783884144,9.82764377663547,10.6780648113482,9.85129582806574,10.2229505726341,11.2201223902088,11.4794798582683,12.0174346201743,11.2862339115837,11.3029502421841,11.2577995353468,11.1935871011506,10.6145225136071,11.0088882585159,10.5999544782064,10.6732817357941,10.3800823468863,9.64556803473759,9.60278922474168,9.53969255025621,10.9420811017598,10.8301694033732,10.0752684284733,9.83526256352343,10.1371851135146,9.08073543878693,8.93315757858907,8.97947344201946,9.03026375477934,8.73248733398328
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Central African Republic,CAF,0.0996186943023649,0.0903113960836971,0.0851506686798395,0.0590717672319719,0.0524293965329277,0.0642684528000304,0.0629167138499127,0.0702603820635802,0.0479620250030713,0.0483518811870384,0.0599171893119806,0.061238804059207,0.0609056033736423,0.060663368278175,0.063468636428184,0.0621104096951182,0.0983652204137764,0.0857547570075869,0.0908157891478198,0.0705510390368307,0.0713397109406293,0.0731111002975092,0.0734327178348794,0.0748602478776019,0.0728244032251658,0.0709405897347617,0.0724225895492207,0.0717469641708282,0.074205441574991,0.0735328575466559,0.0660096216622273,0.0646188134644599,0.0604681925424246,0.0592665172511759,0.0581143636238474,0.0605516808970418,0.0602721289372822,0.0592092977760388,0.058332151811187,0.0601864516199626,0.0630719525210948,0.0661254639162477,0.0643052449874571,0.0648928413424653,0.0652902071366096,0.0654577982130544
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Chad,TCD,0.0403487316397531,0.0317176286806142,0.0412877643146978,0.037587492352974,0.0448445958042971,0.0439357940732806,0.0465350080653349,0.0448093060852961,0.0456017699415182,0.0463001973671095,0.0453123438465035,0.0435237280958136,0.042495521303324,0.0436410426262285,0.0352637603988381,0.0356407306409813,0.036582966413054,0.0118086612592685,0.0177827195388921,0.0633380913635714,0.0625353353432691,0.0640322693301669,0.0614525888637921,0.0600256331870581,0.0601563876353485,0.0601812859649909,0.0601108043946999,0.0594644975166177,0.059192632900629,0.0583689798548384,0.0578907637210245,0.0565140073440835,0.0794119554730382,0.0768449825250055,0.0759067899169951,0.0757447267527859,0.0789803202507223,0.0829564715724506,0.0815230982789406,0.0834515269906567,0.0664516407222756,0.0719933514538806,0.0729493244694724,0.0732672212269146,0.0709441409966356,0.0697556859222015
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Chile,CHL,2.72515407493337,2.79026183940614,2.69367890308713,2.48878403819884,2.17271761477457,2.24072365606452,2.11571011369909,2.06941514532429,2.20902103150483,2.21252824592087,2.12003128298757,1.75545216580746,1.75005298976483,1.83803360369792,1.75433417452352,1.78756270276381,1.79333997420217,2.09584316517779,2.48009374245238,2.5096528165056,2.32107559559069,2.36701023533911,2.48315793753676,2.68974181051704,2.90282435007739,3.32477629620692,3.81401013917012,3.84848448026147,4.05617194713377,3.83350669874432,3.43772837952392,3.51703918203102,3.508135131295,3.73249299046498,3.82001803034236,3.96308105705927,4.33379715121328,4.30034046637298,3.95621640079056,4.23447610601378,4.59822558011175,4.65362524092192,4.73643108698645,4.45413816203979,4.63258565848197,4.71317192071555
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,China,CHN,1.04223969658961,1.08067663654397,1.09819569131687,1.09736711056811,1.25012409495905,1.28528313553995,1.38884289658754,1.52920110964112,1.5426750986837,1.49525074931082,1.46043181655825,1.56673968353113,1.62905590778943,1.75044806018373,1.87105479144466,1.93943425697654,2.03841068876927,2.1509052249848,2.15307791087471,2.15200053735735,2.22866212481969,2.30609561447934,2.44280065934625,2.56599389177193,2.75575496636525,2.84430958153669,2.82056789057578,2.67674598026467,2.64864924664833,2.69686243322549,2.74212081298895,3.0070831974383,3.52407409267308,4.03799065100399,4.52317806354125,4.98031419657976,5.0821236215603,5.7019150246668,5.67717025674924,6.56052000702696,7.24151541889549,7.42475091638009,7.55721104480691,7.54390764144927,7.39852456644448,7.17580989725568
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Colombia,COL,1.37820930577105,1.39814357741071,1.46364546973993,1.54977983622157,1.49160634762442,1.54782810855916,1.56387663675222,1.61977611979448,1.68863486230415,1.64889210634179,1.61687919644806,1.63386245566524,1.72212745684277,1.66989606780321,1.61525178906849,1.60605659770202,1.61841922080019,1.64806010836664,1.64010908542276,1.73210730585158,1.69205192187044,1.8025762981258,1.82444647565527,1.88964592641194,1.63679476356755,1.63250809740442,1.72065292998054,1.71974071004381,1.44904880889282,1.46161944920067,1.39789914871502,1.36173462447792,1.38418991246935,1.30884744030171,1.42904557882258,1.45692317453501,1.42739416202786,1.53855822989393,1.63773348742775,1.70356929152837,1.68464969931191,1.74027288064496,1.99441319852197,1.84547595851572,1.98039913875788,2.0305321050303
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Comoros,COM,0.125023439764068,0.122624197964345,0.120127104763153,0.117295205194639,0.12827160013992,0.151669655916647,0.146201522290685,0.102346546466923,0.0739694802771586,0.154861952577567,0.150094771509354,0.145806952830131,0.141837451204418,0.137990424528029,0.134157152224508,0.120308398950131,0.126564433140229,0.132327051806487,0.128463186131241,0.151457504239615,0.155721538577684,0.15123451132781,0.155079083143026,0.150716994356198,0.154272035406421,0.15759874096192,0.160720226794142,0.170761663610699,0.173348485765286,0.189314418362813,0.184706271766975,0.180298132152371,0.226353755330404,0.239461311258012,0.227828398680895,0.257569541445504,0.160026183722453,0.161805093810529,0.19608111078764,0.23394210749146,0.192025124227075,0.197566969805394,0.237376686603597,0.202812783945009,0.21697555002161,0.253503051815503
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Congo, Dem. Rep.",COD,0.144083171874513,0.143059328131428,0.147251810394098,0.151241021058304,0.141373569486798,0.144902791388149,0.143812046040415,0.141793573067574,0.146316540568444,0.132857742058207,0.139680659128246,0.110867472582367,0.141754229030423,0.136128829468655,0.121860148389479,0.110067834014022,0.122238342275237,0.123876807083613,0.131274371716042,0.124062583686599,0.0879265218315883,0.0757289203591137,0.0689643819066209,0.0426342649207916,0.0511556674421257,0.0546311884515098,0.0430898132163648,0.0372014766476863,0.0290679279026154,0.0193058073113929,0.0162797581467707,0.0175733652050044,0.0208216222354711,0.0224571349536678,0.0273757101347768,0.0284529666520597,0.0300493127182422,0.0307752395892847,0.0280095907394138,0.0312948635315358,0.0373538204608714,0.0348525929457124,0.0503090389389498,0.0633308890302249,0.0372257193904917,0.0256446171817591
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Congo, Rep.",COG,0.502034923519235,0.471892369973594,0.842937878847496,1.0887541008877,0.715906118098153,0.780973079416921,0.294852901009017,0.192386480434404,0.201732502695635,0.228938194556153,0.258404201390558,0.713993766164865,0.589609692219766,0.571076542505114,0.622974017578634,0.505167914007123,0.609668952679037,0.672115852141979,0.657229786243124,0.504132620653047,0.522277335017679,0.631796516559355,0.603079527773448,0.816329926358437,0.578314903914517,0.616034833674945,0.817225035573784,0.263379733416631,0.270339349263255,0.335345114537232,0.238166239011191,0.173912899005464,0.269084528498158,0.270548827107953,0.271271608090483,0.298636286324066,0.313142346764896,0.326342657060251,0.41929892741119,0.461621473134364,0.512313520115845,0.656941446916521,0.700438763760445,0.666519807792907,0.665272611017701,0.658896940151966
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Costa Rica,CRI,0.806475158972974,0.907239545533336,1.02693682453423,0.933699793511148,0.973576393332404,0.971073362818143,1.18541585906879,1.2903614479109,1.20107338862755,1.03106598933797,0.916903812854599,0.82688477320265,0.811739978866341,0.751506912146618,0.828076173159616,0.927762448927886,0.955884376697445,0.993247051854334,0.978586468698883,0.947480519697009,1.04212411600567,1.15370604773438,1.17220542194077,1.52348421462262,1.3724615248366,1.30734904725906,1.3410025251758,1.39782017709779,1.42133611981171,1.38170545319824,1.42804941109162,1.54247517328408,1.59130275239052,1.64032562119023,1.60268061944668,1.63374888272965,1.84406151892963,1.82153513513514,1.74802908373408,1.65349857494837,1.59166849050503,1.56520200511945,1.62776483111832,1.63567576066711,1.54991476553095,1.63764666501338
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cote d'Ivoire,CIV,0.507858136926826,0.540576301667958,0.549280442406462,0.581684564597139,0.62218422641247,0.590416520826041,0.577201210959204,0.655545714647217,0.705640237119366,0.774604196100154,0.532114656114932,0.697002814264798,0.529303064178396,0.56716655961995,0.738709539517065,0.578834418116669,0.71809924179726,0.82563083001074,0.740895091123638,0.422209050877422,0.369001603004981,0.319979026602388,0.402850347918491,0.341192447300351,0.466129995699928,0.53460471225377,0.500221834297678,0.443396717798373,0.390885667571886,0.412726893061592,0.458455887981185,0.422848417660199,0.310243408802809,0.426478537540482,0.426346238315,0.373056109662128,0.353478286247257,0.345647504543224,0.282074855924831,0.339322893203363,0.344577054500157,0.431247826862605,0.483620535682957,0.489631014351446,0.471910596606591,0.406063977429272
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.58780856231607,3.64112394774178,3.54480092965986,3.67650080194284,3.72083543536598,4.16921401039048,4.44687371404426,4.43037213382892,4.32821192479828,4.7436167941424,4.9914187571214,5.34107016337551,5.19816800631882,5.2416767881359,5.24384626036757,5.52829845921911,5.24221193794007,4.91638423564538,4.69619597772236,4.65247270139713,4.22848547108206,4.13601651812433,3.9885130883456,4.11834868365336,4.18937731368412
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cuba,CUB,2.21101324829729,2.30453506209458,2.44019111858146,2.45805720342733,2.86521920104945,2.84941095988482,3.0480585917147,3.15600412750086,3.23896421261032,3.18804525202856,3.30844976643338,3.47616087092595,3.09009093401023,3.2500436368936,3.2261749979773,3.296155824012,3.30066407476181,3.42734968013018,3.40238740164197,3.11056935334544,2.72236788874771,1.97210271947164,1.84211477550085,1.97247635319476,2.36119966731115,2.46784266588344,2.24296406864153,2.21939583059297,2.28528553398522,2.34427134309927,2.27974976772706,2.32959982413738,2.26959076185685,2.22261882170045,2.30929935065961,2.35365352046239,2.30720927210637,2.48666121857928,2.51245168998324,3.03889288562309,2.6146539855669,2.64248353106186,2.47755337365458,2.44306627933982,2.58233028965417,2.49521826389142
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.445663037189,33.8994032063034,37.7262890532298,40.481377389543,33.7614615692955
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cyprus,CYP,3.03585516196109,3.83050901435992,3.93775222127925,2.9971650174676,3.04759823378494,3.74771530294574,4.01123323691822,4.17220128719474,4.41654546657745,4.68135627840474,4.42164304173263,4.48499787480736,4.46436778628308,4.56197811710816,4.40862317656338,4.97794452087486,5.69787772887129,5.6065007047092,5.78090052952745,6.14184173281243,6.25585730995347,6.60472314269976,6.83912837436763,7.50825817395563,6.39615704310233,6.93999471046675,6.59178626331085,7.04585441651939,6.88617304108003,7.39783205588949,7.16768824796204,7.18788512166262,7.79857039764967,7.25845401065708,7.3007292280925,7.44969474140297,7.70484613800903,7.93029439801472,7.38687694828169,6.92787242992166,6.60157996787079,6.0963423508827,5.19979962687937,5.26046160455096,5.28737063786354,5.66257273410147
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Czech Republic,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.3903071995556,12.8396500241291,12.167517049017,11.9906932656729,12.1521860710768,12.364935480731,11.8989731574716,10.8859750132732,12.072240511833,12.1061979982587,11.7383086219402,11.9715306987504,11.4500464396695,11.7610135756603,11.9243967006237,11.9710909823914,11.2394227299782,10.3132373656828,10.7639076568513,10.2888952531648,9.83282675842004,9.70226688067419,9.23112862692318,9.468220308648,9.6738986622794
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Denmark,DNK,11.4972271507917,11.9488346011977,11.801611792919,10.9167686263068,11.0237664584528,11.8549028939028,12.1545851471744,11.9739262277225,12.3121966244144,11.7840138262008,10.1119423880012,10.491964531704,9.81084223305764,9.9501332161102,11.7474430895414,11.5032965311821,11.3793050315349,10.7432506302739,9.5050900188092,9.77069869920651,11.6933114849006,10.5045544990979,10.9982550300388,11.7169488953513,10.9245408267288,13.7146519315518,11.6476885201886,11.2273041516574,10.3626636406223,9.61317555419716,9.87509234839328,9.68193192955788,10.3882734936947,9.36270101912787,8.68398717799209,10.1189839316481,9.21342950336523,8.63212879082849,8.05491196512101,8.25849241926765,7.29835805012484,6.51480084670286,6.63464009893619,5.87333389445333,5.4222855949424,5.54914464185642
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Djibouti,DJI,0.952624991143755,1.06394232915235,0.942881281222451,0.94721733493842,0.883287314381554,0.796673586636412,0.713632382991145,0.654804420664398,1.08018209679099,0.970484176509918,0.801985400213903,0.904207687575758,0.884619681972159,0.867037587096107,0.844349209258176,0.831279533234587,0.792735504660127,0.658536216514587,0.689354170509201,0.54657366725497,0.555932002293835,0.548511187635557,0.54545954292274,0.530282823933184,0.523534711955177,0.518441585075211,0.527136486684835,0.501174935301405,0.487204543019394,0.511020312604517,0.500262613998349,0.535119192654851,0.55513722929647,0.527521277133448,0.529037834470044,0.516892933599979,0.573643834323876,0.610898649857048,0.5537113610035,0.615387087329415,0.554126048116728,0.553343024595225,0.647635609022148,0.681419523398346,0.686063241184561,0.6670057000663
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Dominica,DMA,0.358665884194053,0.357850859461042,0.357815941342106,0.408568006462216,0.406913196659916,0.40377680513117,0.349523420479303,0.345552205050886,0.440304182509506,0.486894866824229,0.48692719329695,0.537805154460488,0.541559819019105,0.595848397448917,0.651234272755837,0.657231880661216,0.663553353191726,0.772455342096394,0.829602816622598,0.833184225848138,0.833716997754853,0.831707870265366,0.880108991825613,0.929099277902116,1.13468733297702,1.03388970339461,1.14270740378759,1.09720025646506,1.15520870623613,1.47417085427136,1.57921936234048,1.47022352048341,1.6739514978602,2.03195419283339,2.02599555171486,2.02229983879635,2.58987216611343,2.32983184378839,2.27728613569322,2.43162899630351,2.17178069829094,2.32530120481928,2.37526754534189,2.47613420552859,2.47272522933847,2.51985078603784
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Dominican Republic,DOM,0.761579223765509,0.983170078850433,1.22146722023167,1.27981813210471,1.23239851519165,1.20037624839597,1.0382204345816,0.983676048227396,1.20061049434597,1.11262374595683,1.03908163012607,1.04490496508602,1.27642237212648,1.17566131649885,1.12831135778142,1.24012795586817,1.44937847078121,1.43293925015164,1.48139109971466,1.29387352116649,1.3814784010088,1.47455301064665,1.55884100935763,1.62358273161639,2.03158232499881,2.1786862000037,2.23256622285345,2.23963780305526,2.22482612659789,2.33621167229999,2.30461536708123,2.44481376737469,2.43090603421324,2.04016326805315,2.04889902527762,2.14601788150719,2.26722059574503,2.18979189739984,2.11211522254396,2.16840109576765,2.21816429078762,2.21181420314813,2.13708930055699,2.17851699202906,2.34749515643358,2.42920949286783
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Ecuador,ECU,0.676180783805406,0.714649268615212,0.795505652968634,0.895286832233864,1.05275727467404,1.12849810379746,1.01362767622408,1.37494007467075,1.56307726855558,1.68267730905251,2.03621524797588,2.29367456429991,2.26748192436653,2.40376438548614,2.14330458634459,1.64398867298418,1.58735586556274,1.77043002778205,2.02839998919121,1.64480222431305,1.57535186285954,2.07917355231539,2.20826913115454,1.21807992344041,1.99400578112795,2.06706308903892,1.53627099033657,1.84124842428738,1.72767684593817,1.63381034944618,1.78996237378788,1.89830216004684,2.01703571320117,2.13632525050035,2.18892564050506,2.05267101318237,2.23304827868696,2.33000964037673,2.44128718655969,2.42893190426802,2.39328673671925,2.10198239613517,2.63898370928387,2.89326295816194,2.66904432637019,2.49557055420449
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Egypt, Arab Rep.",EGY,0.652672002165842,0.706632688744616,0.64491559293044,0.692786858309077,0.806757955858006,0.87501471866611,0.93889977405919,0.952470163100181,1.01609913163645,1.0445799531613,1.14816451030203,1.24119481337612,1.22177652739071,1.33084449211633,1.29799955061775,1.47354366162491,1.43889249630229,1.39574583131754,1.31744771753511,1.34570065899788,1.35288937140804,1.37005859905738,1.54859848066466,1.39181510730262,1.53118079924043,1.48083043596258,1.66741229733526,1.84656518540733,1.85724605447059,2.05321770924242,1.78826768951786,1.77930314737308,2.03173664517542,2.0346164249717,2.2139825780744,2.32311769766975,2.41706996432642,2.49367356471682,2.54803689780555,2.44940070070245,2.57204178435275,2.54689080033103,2.42523645817686,2.51980739677478,2.42941973461636,2.52586286634698
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,El Salvador,SLV,0.400737495089599,0.43427768507766,0.49673180686482,0.485891543891278,0.507504527411418,0.520588571824098,0.527424259955957,0.540108320579216,0.529996814544652,0.464851167489339,0.392918340703811,0.373104942374881,0.396087147901064,0.329734029831442,0.402590986441236,0.398050230932109,0.483381966426688,0.481477902796539,0.49780813836552,0.478024902472999,0.599246040674644,0.618126171574332,0.735339934945543,0.822812414204522,0.89971342785062,0.788188025950371,0.955951011123015,1.00248889011542,0.969318096661572,0.977171457026707,1.0041395267695,1.03697097818634,1.09323403753405,1.05679391254387,1.05790678741989,1.12554250839598,1.14289520964458,1.06689168076266,1.04632145906758,1.04426221422652,1.07047712866198,1.06813421711041,0.994280785244978,0.998428943780015,1.0829757645858,1.12788290005433
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Equatorial Guinea,GNQ,0.220869611773288,0.303998949917271,0.105659724973527,0.19316629730106,0.243702111024238,0.25140545728781,0.257433224863311,0.290694181359991,0.257620464501198,0.234754670326373,0.263539531118794,0.25766784948881,0.20226407013491,0.243322314448412,0.18745420569241,0.218615099871824,0.258521963230552,0.269249368925033,0.288583935861492,0.148713703636554,0.152490568391579,0.1475766098921,0.150599714246807,0.160733294649529,0.169779454393198,0.248801499652033,0.567350781046117,0.328294765189116,0.838322704848995,0.756168537120101,6.86184470907093,9.65228650757005,11.2039745785421,9.84585374970884,10.0489209976852,10.4284496033122,9.57264140725118,7.46741670926072,7.51621951665874,7.30571754664655,9.52372947135997,6.77433666507951,7.15403845921593,6.51206209524217,5.15891929267274,4.65323544926303
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.320676334164251,0.361006740700347,0.394002360157052,0.352471028558491,0.267575434003858,0.276982933353595,0.265537319578994,0.265599089072321,0.243869752339526,0.274922115685169,0.283134477019108,0.271133872179134,0.188489156861838,0.188456938278065,0.13289793354336,0.161023039052283,0.158457435651575,0.18027101667345,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.5760512585359,13.0567394493644,13.0205461281054,12.1958174455011,12.9625217399904,12.9383302311125,11.7669410946531,10.9041132347991,10.6362516419289,11.2167089902494,10.7935041867546,12.4933538578265,12.6839903122821,12.3670151870237,12.0099620584938,13.6923068890414,12.7280489720213,10.7247209660438,13.3545751891699,13.632750732802,12.9635925412944,14.6680333870259,13.8250512534755,12.4388527657219,12.6080210367916
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Ethiopia,ETH,0.0633135356057373,0.0467183290797419,0.0564759831453524,0.0545538055007835,0.0371577187038085,0.0355319278478251,0.0312343104296654,0.0403449491415971,0.0535890388366042,0.0518614175655415,0.0518695979560993,0.0400448187291514,0.0483579363103908,0.0422817921962797,0.0446511537977791,0.0527780632622938,0.0595802865737451,0.0597276599254873,0.0611004220905471,0.0630209970730581,0.0601681085509245,0.0576895407039396,0.0568329080133983,0.040603415690307,0.0449312356905358,0.0485748731436448,0.050264786277735,0.0515076504785233,0.0490696169295025,0.0536000982350963,0.0638610012881124,0.0644607387025288,0.0691018379454987,0.071325206168872,0.0670514650013672,0.0701264196761017,0.0746814960314275,0.0799594434069516,0.0783014620013984,0.0744781227888227,0.0791656066018336,0.0918658391203138,0.109142185075061,0.126763766680603,0.136045863945994,0.143524927791774
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Faroe Islands,FRO,6.59833240407522,5.87822166562304,6.26496149751158,7.36093023255814,8.43519213540279,7.91021523416902,9.66053543456591,9.3963750058771,11.188210359605,9.73083046819115,10.063807890223,10.3921057404552,10.9627540010789,11.109398320376,11.406287227002,10.7245623990571,10.7599300955792,11.2758488148623,12.2839757452402,14.8932605660617,13.9302419354839,13.8868824750209,12.6021916742316,12.554932833217,12.5381260273973,13.1839964923819,12.8916717617259,13.5237330787921,13.582651391162,14.7511714988766,16.2294614549865,15.3720068596109,15.4621352673301,15.7157142857143,15.1376513976782,14.19473970539,14.4149712493466,13.1895441237976,12.0423150937082,13.1911992303509,11.8851807707588,12.340091549443,14.1651006431137,12.462906588824,12.6682483194939,13.0928943599112
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Fiji,FJI,1.03463842674015,1.06731584027824,1.13820745012975,1.18684682932006,1.08109936076417,0.823824752321902,1.28097630604249,1.16740703301536,1.35097050282745,1.25252673117091,1.66164378722038,1.25657359190758,1.04313366798104,0.832358529757324,0.814001615679112,0.841945677871643,0.660461662300165,0.765934461151149,0.870451590821895,1.11735406060889,0.912510317500248,1.0048343181516,0.995724293773337,0.977088827325698,0.983636070541961,1.04719870063974,0.999162394542445,0.962398629269006,0.973254471333977,1.03995531475723,1.29753478514605,1.09300625446945,1.28512785573893,1.65446775731788,1.33450299657743,1.47057388237284,1.38577596000909,1.05842119520536,0.927879180494754,1.42019706496026,1.26133564344854,1.22506181587827,1.54625996987089,1.90025656325271,2.48230368155722,2.34547036390459
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Finland,FIN,8.79913224362571,9.51830728004247,10.5842903284362,9.95206770002989,9.78501774404428,10.8512429152813,10.5972997542469,10.9233904566159,11.4034573078207,12.1866725528739,10.7314031938573,8.92566418469036,8.56224665538254,8.6555809400748,10.131326182539,10.8433328846555,11.6899438639304,10.549939846125,10.5924355774377,10.3771689611267,10.7104772086307,9.41552108769709,9.94837506441891,11.2460279230939,10.3201433496679,11.9586361634423,11.6605782092227,11.0582844894866,10.7295164006246,10.0838428278302,10.9006142627382,11.7965107089608,13.1731679600323,12.8509111788977,10.4416019073993,12.4898654986795,12.0520265773193,10.7213565177394,10.0012131778423,11.5465656552097,10.5158915511318,9.05308173981723,8.67166699883728,8.64796415351646,7.77564229493364,8.34721998040872
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,France,FRA,8.8299125311702,9.1058999372229,9.70910781504057,9.31238237451311,8.28681204026078,9.32501084193584,8.82830300055618,9.24925695054644,9.63552810619086,9.1615291578132,8.20310730435212,7.84102800389232,7.54328769734704,7.19488176879745,7.0758495818246,6.76799974613927,6.58768652688968,6.4589021780636,6.74228076693955,6.45122327633513,6.67168905043982,6.21725902456699,6.089252756977,5.69923150922093,5.86411829088622,6.2809536074279,5.86281159941513,6.27126746876298,6.09815783725656,5.94666546275395,6.1530605991809,6.06866447158945,6.11599810786062,6.12007856802886,6.09959885469542,5.90626638550961,5.76638534996401,5.69050185705677,5.43835706284818,5.42898086189895,5.07791110203759,5.07506234140888,5.06217196411801,4.57345972943356,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,French Polynesia,PYF,1.98767288559389,1.8266886187099,1.70428805557594,1.70458699694305,1.62067467786304,1.94781223026359,1.96599495321357,2.16039285541008,1.89832662144264,1.91362091571484,2.08941900438738,2.07372529735378,2.51837851072851,2.66111849705949,3.3142966892056,3.32782413085685,3.26245551601424,2.99087135193918,2.77283549451785,2.18290187839224,2.12396061376555,1.99942580038119,2.01940733566905,2.05437050939089,1.96742803949173,1.94630310990365,1.9881383724313,1.93191691497171,2.095685819635,2.36152081965715,2.76973923268186,2.73951287695002,2.91673229047538,2.83628394637332,3.01828193832599,2.99249454043906,2.91717449309343,2.99957964258259,2.99991329065726,3.0139160458614,2.89033537792587,2.79457468085265,2.80795552070078,2.7127472810585,2.8060624478259,2.80458891013384
